logOdds	traingFreq	backgroundFreq	word
-0.13	0.0000	0.0000	udang
-0.13	0.0000	0.0000	assunta
-0.13	0.0000	0.0000	contention
-0.13	0.0000	0.0000	catabolizes
-0.13	0.0000	0.0000	silvangs
-0.13	0.0000	0.0000	fusolisins
-0.13	0.0000	0.0000	leukocytic
-0.13	0.0000	0.0000	rabdosia
-0.13	0.0000	0.0000	germplasms
-0.13	0.0000	0.0000	negadi
-0.13	0.0000	0.0000	crkl
-0.13	0.0000	0.0000	vitrectomy
-0.13	0.0000	0.0000	goniomphalos
-0.13	0.0000	0.0000	deconjugating
-0.13	0.0000	0.0000	safari
-0.13	0.0000	0.0000	piecing
-0.13	0.0000	0.0000	hartman
-0.13	0.0000	0.0000	cogwheel
-0.13	0.0000	0.0000	heterologously
-0.13	0.0000	0.0000	metmyoglobin
-0.13	0.0000	0.0000	processers
-0.13	0.0000	0.0000	qubits
-0.13	0.0000	0.0000	riluzole
-0.13	0.0000	0.0000	einstein
-0.13	0.0000	0.0000	akirin
-0.13	0.0000	0.0000	pauses
-0.13	0.0000	0.0000	targe
-0.13	0.0000	0.0000	lexically
-0.13	0.0000	0.0000	mako
-0.13	0.0000	0.0000	otolith
-0.13	0.0000	0.0000	timepoint
-0.13	0.0000	0.0000	roma
-0.13	0.0000	0.0000	cynics
-0.13	0.0000	0.0000	vutfl
-0.13	0.0000	0.0000	piperacillin
-0.13	0.0000	0.0000	noroviruses
-0.13	0.0000	0.0000	docosahexaneoic
-0.13	0.0000	0.0000	frrs
-0.13	0.0000	0.0000	unearth
-0.13	0.0000	0.0000	matrisomedb
-0.13	0.0000	0.0000	ferrin
-0.13	0.0000	0.0000	cyclodextrin
-0.13	0.0000	0.0000	crust
-0.13	0.0000	0.0000	lyzed
-0.13	0.0000	0.0000	customisations
-0.13	0.0000	0.0000	mukul
-0.13	0.0000	0.0000	pumpkins
-0.13	0.0000	0.0000	liftovering
-0.13	0.0000	0.0000	gillislab
-0.13	0.0000	0.0000	dimovo
-0.13	0.0000	0.0000	porencephaly
-0.13	0.0000	0.0000	resorptive
-0.13	0.0000	0.0000	rhodocyclus
-0.13	0.0000	0.0000	cloudbrush
-0.13	0.0000	0.0000	buettner
-0.13	0.0000	0.0000	kinships
-0.13	0.0000	0.0000	elbe
-0.13	0.0000	0.0000	voided
-0.13	0.0000	0.0000	spectro
-0.13	0.0000	0.0000	caos
-0.13	0.0000	0.0000	carvedilol
-0.13	0.0000	0.0000	decompression
-0.13	0.0000	0.0000	protrusive
-0.13	0.0000	0.0000	microcirculatory
-0.13	0.0000	0.0000	finders
-0.13	0.0000	0.0000	tubercle
-0.13	0.0000	0.0000	nsun
-0.13	0.0000	0.0000	preconceptions
-0.13	0.0000	0.0000	singularity
-0.13	0.0000	0.0000	lipa
-0.13	0.0000	0.0000	cassavabase
-0.13	0.0000	0.0000	mybp
-0.13	0.0000	0.0000	eremothecium
-0.13	0.0000	0.0000	spheniscus
-0.13	0.0000	0.0000	contentious
-0.13	0.0000	0.0000	chemotrypsins
-0.13	0.0000	0.0000	radially
-0.13	0.0000	0.0000	metalloproteomes
-0.13	0.0000	0.0000	nucleate
-0.13	0.0000	0.0000	dcea
-0.13	0.0000	0.0000	thioesters
-0.13	0.0000	0.0000	sinus
-0.13	0.0000	0.0000	ajax
-0.13	0.0000	0.0000	stiff
-0.13	0.0000	0.0000	ciii
-0.13	0.0000	0.0000	tousled
-0.13	0.0000	0.0000	tetraploidy
-0.13	0.0000	0.0000	diterpenoids
-0.13	0.0000	0.0000	intuititive
-0.13	0.0000	0.0000	capo
-0.13	0.0000	0.0000	planting
-0.13	0.0000	0.0000	tangent
-0.13	0.0000	0.0000	trunk
-0.13	0.0000	0.0000	statens
-0.13	0.0000	0.0000	icluster
-0.13	0.0000	0.0000	mycobacteriology
-0.13	0.0000	0.0000	dechloratans
-0.13	0.0000	0.0000	tetraspanin
-0.13	0.0000	0.0000	manyfold
-0.13	0.0000	0.0000	biofertilizer
-0.13	0.0000	0.0000	retrotranscribed
-0.13	0.0000	0.0000	lnmg
-0.13	0.0000	0.0000	membranaceus
-0.13	0.0000	0.0000	substantiates
-0.13	0.0000	0.0000	osteblastic
-0.13	0.0000	0.0000	cosmonaut
-0.13	0.0000	0.0000	spices
-0.13	0.0000	0.0000	hijacks
-0.13	0.0000	0.0000	tahhan
-0.13	0.0000	0.0000	dovetails
-0.13	0.0000	0.0000	signified
-0.13	0.0000	0.0000	topotecan
-0.13	0.0000	0.0000	mises
-0.13	0.0000	0.0000	slackened
-0.13	0.0000	0.0000	modularise
-0.13	0.0000	0.0000	trancripts
-0.13	0.0000	0.0000	subcomplexes
-0.13	0.0000	0.0000	ramanlab
-0.13	0.0000	0.0000	particularized
-0.13	0.0000	0.0000	shriver
-0.13	0.0000	0.0000	sandy
-0.13	0.0000	0.0000	morimt
-0.13	0.0000	0.0000	viabilities
-0.13	0.0000	0.0000	strab
-0.13	0.0000	0.0000	mithramycin
-0.13	0.0000	0.0000	reexpression
-0.13	0.0000	0.0000	chinensissalt
-0.13	0.0000	0.0000	readaptation
-0.13	0.0000	0.0000	doron
-0.13	0.0000	0.0000	combustion
-0.13	0.0000	0.0000	interconversions
-0.13	0.0000	0.0000	jpmei
-0.13	0.0000	0.0000	pcingola
-0.13	0.0000	0.0000	punctuate
-0.13	0.0000	0.0000	escccompared
-0.13	0.0000	0.0000	bradi
-0.13	0.0000	0.0000	dizygotic
-0.13	0.0000	0.0000	dmem
-0.13	0.0000	0.0000	marx
-0.13	0.0000	0.0000	kraman
-0.13	0.0000	0.0000	hyperuricemia
-0.13	0.0000	0.0000	groundbreaking
-0.13	0.0000	0.0000	multiprot
-0.13	0.0000	0.0000	bdval
-0.13	0.0000	0.0000	dimentional
-0.13	0.0000	0.0000	ismobiledevice
-0.13	0.0000	0.0000	bioworks
-0.13	0.0000	0.0000	pursuits
-0.13	0.0000	0.0000	entomology
-0.13	0.0000	0.0000	jothi
-0.13	0.0000	0.0000	virolab
-0.13	0.0000	0.0000	cellohexaose
-0.13	0.0000	0.0000	agamous
-0.13	0.0000	0.0000	inexpensively
-0.13	0.0000	0.0000	unisannio
-0.13	0.0000	0.0000	chasmsoftware
-0.13	0.0000	0.0000	gerstein
-0.13	0.0000	0.0000	rout
-0.13	0.0000	0.0000	nourishment
-0.13	0.0000	0.0000	gabazine
-0.13	0.0000	0.0000	vibriosis
-0.13	0.0000	0.0000	caprifoliaceae
-0.13	0.0000	0.0000	deficiens
-0.13	0.0000	0.0000	memt
-0.13	0.0000	0.0000	button
-0.13	0.0000	0.0000	mourisl
-0.13	0.0000	0.0000	sroogle
-0.13	0.0000	0.0000	nostalgia
-0.13	0.0000	0.0000	mariner
-0.13	0.0000	0.0000	crosslink
-0.13	0.0000	0.0000	jemalong
-0.13	0.0000	0.0000	acanthoscurria
-0.13	0.0000	0.0000	plmdca
-0.13	0.0000	0.0000	diama
-0.13	0.0000	0.0000	corticobasal
-0.13	0.0000	0.0000	ddis
-0.13	0.0000	0.0000	baselining
-0.13	0.0000	0.0000	stviie
-0.13	0.0000	0.0000	erdasporines
-0.13	0.0000	0.0000	unanimous
-0.13	0.0000	0.0000	namd
-0.13	0.0000	0.0000	hifix
-0.13	0.0000	0.0000	encapsulates
-0.13	0.0000	0.0000	dieterich
-0.13	0.0000	0.0000	recreated
-0.13	0.0000	0.0000	rocky
-0.13	0.0000	0.0000	knut
-0.13	0.0000	0.0000	rapids
-0.13	0.0000	0.0000	fabricius
-0.13	0.0000	0.0000	csvf
-0.13	0.0000	0.0000	pathohistological
-0.13	0.0000	0.0000	rproject
-0.13	0.0000	0.0000	uridines
-0.13	0.0000	0.0000	cheny
-0.13	0.0000	0.0000	bionmf
-0.13	0.0000	0.0000	boer
-0.13	0.0000	0.0000	bountiful
-0.13	0.0000	0.0000	phenocoping
-0.13	0.0000	0.0000	nbpseq
-0.13	0.0000	0.0000	engendering
-0.13	0.0000	0.0000	alzheimers
-0.13	0.0000	0.0000	gastroenterologist
-0.13	0.0000	0.0000	cyanobactins
-0.13	0.0000	0.0000	destructed
-0.13	0.0000	0.0000	sura
-0.13	0.0000	0.0000	boden
-0.13	0.0000	0.0000	vasa
-0.13	0.0000	0.0000	multiaxis
-0.13	0.0000	0.0000	spongiform
-0.13	0.0000	0.0000	acitinobacteria
-0.13	0.0000	0.0000	england
-0.13	0.0000	0.0000	sulphatase
-0.13	0.0000	0.0000	resets
-0.13	0.0000	0.0000	heterohexamer
-0.13	0.0000	0.0000	scophthalmus
-0.13	0.0000	0.0000	proteinfolding
-0.13	0.0000	0.0000	gokmen
-0.13	0.0000	0.0000	dioxygen
-0.13	0.0000	0.0000	glennhickey
-0.13	0.0000	0.0000	probeset
-0.13	0.0000	0.0000	institutionalized
-0.13	0.0000	0.0000	chemotype
-0.13	0.0000	0.0000	angpt
-0.13	0.0000	0.0000	mami
-0.13	0.0000	0.0000	qbic
-0.13	0.0000	0.0000	edax
-0.13	0.0000	0.0000	cucumbers
-0.13	0.0000	0.0000	ntou
-0.13	0.0000	0.0000	quinostatin
-0.13	0.0000	0.0000	neuropathologists
-0.13	0.0000	0.0000	exonization
-0.13	0.0000	0.0000	millipore
-0.13	0.0000	0.0000	batten
-0.13	0.0000	0.0000	nanofabrication
-0.13	0.0000	0.0000	tiago
-0.13	0.0000	0.0000	remps
-0.13	0.0000	0.0000	genecodis
-0.13	0.0000	0.0000	dissertation
-0.13	0.0000	0.0000	optflux
-0.13	0.0000	0.0000	drugvsdisease
-0.13	0.0000	0.0000	magellan
-0.13	0.0000	0.0000	accc
-0.13	0.0000	0.0000	nefl
-0.13	0.0000	0.0000	excavates
-0.13	0.0000	0.0000	prognosticating
-0.13	0.0000	0.0000	psak
-0.13	0.0000	0.0000	ectodysplasin
-0.13	0.0000	0.0000	bibi
-0.13	0.0000	0.0000	ischial
-0.13	0.0000	0.0000	aerospace
-0.13	0.0000	0.0000	redresses
-0.13	0.0000	0.0000	usask
-0.13	0.0000	0.0000	codifying
-0.13	0.0000	0.0000	alia
-0.13	0.0000	0.0000	enzymologic
-0.13	0.0000	0.0000	rnasei
-0.13	0.0000	0.0000	bmprii
-0.13	0.0000	0.0000	saprophytism
-0.13	0.0000	0.0000	kamar
-0.13	0.0000	0.0000	kasimcloud
-0.13	0.0000	0.0000	natives
-0.13	0.0000	0.0000	echelon
-0.13	0.0000	0.0000	monolignols
-0.13	0.0000	0.0000	enright
-0.13	0.0000	0.0000	biophore
-0.13	0.0000	0.0000	tokmak
-0.13	0.0000	0.0000	tctn
-0.13	0.0000	0.0000	modpropep
-0.13	0.0000	0.0000	dndc
-0.13	0.0000	0.0000	unfolds
-0.13	0.0000	0.0000	pyroptosis
-0.13	0.0000	0.0000	allantoic
-0.13	0.0000	0.0000	layman
-0.13	0.0000	0.0000	diaminohexane
-0.13	0.0000	0.0000	degradations
-0.13	0.0000	0.0000	denticity
-0.13	0.0000	0.0000	neonates
-0.13	0.0000	0.0000	verlag
-0.13	0.0000	0.0000	metaplastic
-0.13	0.0000	0.0000	declarativity
-0.13	0.0000	0.0000	monospecific
-0.13	0.0000	0.0000	backdrop
-0.13	0.0000	0.0000	gdac
-0.13	0.0000	0.0000	purchase
-0.13	0.0000	0.0000	kotone
-0.13	0.0000	0.0000	derfinder
-0.13	0.0000	0.0000	xylaria
-0.13	0.0000	0.0000	ssat
-0.13	0.0000	0.0000	homophilic
-0.13	0.0000	0.0000	wysoker
-0.13	0.0000	0.0000	agglutinates
-0.13	0.0000	0.0000	profiti
-0.13	0.0000	0.0000	unreduced
-0.13	0.0000	0.0000	louqman
-0.13	0.0000	0.0000	rglaa
-0.13	0.0000	0.0000	thermoresistant
-0.13	0.0000	0.0000	pathophysiologically
-0.13	0.0000	0.0000	rebuild
-0.13	0.0000	0.0000	turck
-0.13	0.0000	0.0000	izumo
-0.13	0.0000	0.0000	desalted
-0.13	0.0000	0.0000	weri
-0.13	0.0000	0.0000	demarcating
-0.13	0.0000	0.0000	threonines
-0.13	0.0000	0.0000	speculative
-0.13	0.0000	0.0000	karyotypically
-0.13	0.0000	0.0000	arginines
-0.13	0.0000	0.0000	modorama
-0.13	0.0000	0.0000	mircornas
-0.13	0.0000	0.0000	turgor
-0.13	0.0000	0.0000	homeodomains
-0.13	0.0000	0.0000	biotherapeutics
-0.13	0.0000	0.0000	exothermic
-0.13	0.0000	0.0000	illicit
-0.13	0.0000	0.0000	alspac
-0.13	0.0000	0.0000	hardest
-0.13	0.0000	0.0000	heterogernous
-0.13	0.0000	0.0000	selenophosphate
-0.13	0.0000	0.0000	foundry
-0.13	0.0000	0.0000	hawaiian
-0.13	0.0000	0.0000	phosphateand
-0.13	0.0000	0.0000	turbid
-0.13	0.0000	0.0000	bacterioferritins
-0.13	0.0000	0.0000	maintainability
-0.13	0.0000	0.0000	termodimorphic
-0.13	0.0000	0.0000	codoncloud
-0.13	0.0000	0.0000	wearable
-0.13	0.0000	0.0000	diproline
-0.13	0.0000	0.0000	proatherogenic
-0.13	0.0000	0.0000	hydrolysates
-0.13	0.0000	0.0000	phophatidylinositol
-0.13	0.0000	0.0000	rebentrost
-0.13	0.0000	0.0000	dollar
-0.13	0.0000	0.0000	cytoplasmically
-0.13	0.0000	0.0000	ruva
-0.13	0.0000	0.0000	semiqprot
-0.13	0.0000	0.0000	jian
-0.13	0.0000	0.0000	unutilized
-0.13	0.0000	0.0000	distanced
-0.13	0.0000	0.0000	golf
-0.13	0.0000	0.0000	pfcnaftgcamide
-0.13	0.0000	0.0000	uhnres
-0.13	0.0000	0.0000	nutraceuticals
-0.13	0.0000	0.0000	immunofluorence
-0.13	0.0000	0.0000	predispositions
-0.13	0.0000	0.0000	ganglioside
-0.13	0.0000	0.0000	ulex
-0.13	0.0000	0.0000	tomatoes
-0.13	0.0000	0.0000	underling
-0.13	0.0000	0.0000	somites
-0.13	0.0000	0.0000	prepartum
-0.13	0.0000	0.0000	iplex
-0.13	0.0000	0.0000	confine
-0.13	0.0000	0.0000	benzylpenicillin
-0.13	0.0000	0.0000	nucleoporin
-0.13	0.0000	0.0000	thematically
-0.13	0.0000	0.0000	biotec
-0.13	0.0000	0.0000	gobyweb
-0.13	0.0000	0.0000	apetela
-0.13	0.0000	0.0000	stereospecificity
-0.13	0.0000	0.0000	guanidinum
-0.13	0.0000	0.0000	seagull
-0.13	0.0000	0.0000	signatory
-0.13	0.0000	0.0000	bifurcation
-0.13	0.0000	0.0000	imagemaster
-0.13	0.0000	0.0000	vismay
-0.13	0.0000	0.0000	delphinidin
-0.13	0.0000	0.0000	intramembranous
-0.13	0.0000	0.0000	discreet
-0.13	0.0000	0.0000	subcongenic
-0.13	0.0000	0.0000	imagine
-0.13	0.0000	0.0000	stramenopiles
-0.13	0.0000	0.0000	seoklab
-0.13	0.0000	0.0000	multiregression
-0.13	0.0000	0.0000	gametophytic
-0.13	0.0000	0.0000	preinstalled
-0.13	0.0000	0.0000	moris
-0.13	0.0000	0.0000	ecologic
-0.13	0.0000	0.0000	pvurts
-0.13	0.0000	0.0000	prosa
-0.13	0.0000	0.0000	hodor
-0.13	0.0000	0.0000	baculoviridae
-0.13	0.0000	0.0000	aopn
-0.13	0.0000	0.0000	eradicated
-0.13	0.0000	0.0000	bristol
-0.13	0.0000	0.0000	qfhs
-0.13	0.0000	0.0000	conglycinin
-0.13	0.0000	0.0000	singhania
-0.13	0.0000	0.0000	maintainers
-0.13	0.0000	0.0000	mmbps
-0.13	0.0000	0.0000	entangling
-0.13	0.0000	0.0000	opus
-0.13	0.0000	0.0000	carboxyrate
-0.13	0.0000	0.0000	notkins
-0.13	0.0000	0.0000	symphyla
-0.13	0.0000	0.0000	ronchang
-0.13	0.0000	0.0000	lipawrd
-0.13	0.0000	0.0000	melo
-0.13	0.0000	0.0000	dafachronic
-0.13	0.0000	0.0000	utsouthwestern
-0.13	0.0000	0.0000	myomir
-0.13	0.0000	0.0000	crpubs
-0.13	0.0000	0.0000	endoscopically
-0.13	0.0000	0.0000	wsbc
-0.13	0.0000	0.0000	englewood
-0.13	0.0000	0.0000	deacylation
-0.13	0.0000	0.0000	manatee
-0.13	0.0000	0.0000	thinning
-0.13	0.0000	0.0000	lbtope
-0.13	0.0000	0.0000	ugur
-0.13	0.0000	0.0000	expressiveness
-0.13	0.0000	0.0000	hphabcd
-0.13	0.0000	0.0000	sizeable
-0.13	0.0000	0.0000	tennessee
-0.13	0.0000	0.0000	uptream
-0.13	0.0000	0.0000	burnham
-0.13	0.0000	0.0000	cusr
-0.13	0.0000	0.0000	micromanipulation
-0.13	0.0000	0.0000	lyoplate
-0.13	0.0000	0.0000	prices
-0.13	0.0000	0.0000	avena
-0.13	0.0000	0.0000	amigo
-0.13	0.0000	0.0000	triplicates
-0.13	0.0000	0.0000	conidiation
-0.13	0.0000	0.0000	gulls
-0.13	0.0000	0.0000	noncanonically
-0.13	0.0000	0.0000	fxgxlamide
-0.13	0.0000	0.0000	revaluation
-0.13	0.0000	0.0000	chloritidismutans
-0.13	0.0000	0.0000	cift
-0.13	0.0000	0.0000	deteriorated
-0.13	0.0000	0.0000	unifiedgenotyper
-0.13	0.0000	0.0000	mircrornas
-0.13	0.0000	0.0000	cactaceae
-0.13	0.0000	0.0000	misexpressed
-0.13	0.0000	0.0000	forsythia
-0.13	0.0000	0.0000	ampe
-0.13	0.0000	0.0000	prehypertrophic
-0.13	0.0000	0.0000	hilit
-0.13	0.0000	0.0000	mound
-0.13	0.0000	0.0000	disseminates
-0.13	0.0000	0.0000	customer
-0.13	0.0000	0.0000	salicylate
-0.13	0.0000	0.0000	dmsabc
-0.13	0.0000	0.0000	nonemissive
-0.13	0.0000	0.0000	ultraflextreme
-0.13	0.0000	0.0000	garde
-0.13	0.0000	0.0000	bioentity
-0.13	0.0000	0.0000	bromham
-0.13	0.0000	0.0000	curability
-0.13	0.0000	0.0000	synexpression
-0.13	0.0000	0.0000	antigenecity
-0.13	0.0000	0.0000	nunes
-0.13	0.0000	0.0000	dihydroorotate
-0.13	0.0000	0.0000	jliang
-0.13	0.0000	0.0000	deltgag
-0.13	0.0000	0.0000	gvoxel
-0.13	0.0000	0.0000	centerpiece
-0.13	0.0000	0.0000	oric
-0.13	0.0000	0.0000	snow
-0.13	0.0000	0.0000	metalloproteolytic
-0.13	0.0000	0.0000	howard
-0.13	0.0000	0.0000	immunometric
-0.13	0.0000	0.0000	terpenes
-0.13	0.0000	0.0000	mutton
-0.13	0.0000	0.0000	untestable
-0.13	0.0000	0.0000	dismissing
-0.13	0.0000	0.0000	hatchery
-0.13	0.0000	0.0000	pulsenet
-0.13	0.0000	0.0000	valentina
-0.13	0.0000	0.0000	electrogens
-0.13	0.0000	0.0000	dahps
-0.13	0.0000	0.0000	monolithic
-0.13	0.0000	0.0000	multialign
-0.13	0.0000	0.0000	digestions
-0.13	0.0000	0.0000	forecasts
-0.13	0.0000	0.0000	celluiar
-0.13	0.0000	0.0000	firmicute
-0.13	0.0000	0.0000	triplication
-0.13	0.0000	0.0000	pune
-0.13	0.0000	0.0000	superbug
-0.13	0.0000	0.0000	ocge
-0.13	0.0000	0.0000	osguthorpe
-0.13	0.0000	0.0000	gsto
-0.13	0.0000	0.0000	invites
-0.13	0.0000	0.0000	innervate
-0.13	0.0000	0.0000	millihuman
-0.13	0.0000	0.0000	eclipsed
-0.13	0.0000	0.0000	lypla
-0.13	0.0000	0.0000	susan
-0.13	0.0000	0.0000	speedy
-0.13	0.0000	0.0000	leucomaenis
-0.13	0.0000	0.0000	gemini
-0.13	0.0000	0.0000	ssbd
-0.13	0.0000	0.0000	conceptualization
-0.13	0.0000	0.0000	trasfac
-0.13	0.0000	0.0000	delegate
-0.13	0.0000	0.0000	specializations
-0.13	0.0000	0.0000	duggable
-0.13	0.0000	0.0000	photoionization
-0.13	0.0000	0.0000	overviewing
-0.13	0.0000	0.0000	enftm
-0.13	0.0000	0.0000	neurosci
-0.13	0.0000	0.0000	tabulated
-0.13	0.0000	0.0000	hexapoda
-0.13	0.0000	0.0000	xrcc
-0.13	0.0000	0.0000	typhoideal
-0.13	0.0000	0.0000	xupingghy
-0.13	0.0000	0.0000	undissected
-0.13	0.0000	0.0000	coru
-0.13	0.0000	0.0000	gfasparse
-0.13	0.0000	0.0000	carcinogenicity
-0.13	0.0000	0.0000	dleelab
-0.13	0.0000	0.0000	recur
-0.13	0.0000	0.0000	glycerolipid
-0.13	0.0000	0.0000	summative
-0.13	0.0000	0.0000	ammecr
-0.13	0.0000	0.0000	muck
-0.13	0.0000	0.0000	macroglobulin
-0.13	0.0000	0.0000	leguminosae
-0.13	0.0000	0.0000	measurable
-0.13	0.0000	0.0000	plutonius
-0.13	0.0000	0.0000	gemmula
-0.13	0.0000	0.0000	maurer
-0.13	0.0000	0.0000	entomopathogen
-0.13	0.0000	0.0000	carbamate
-0.13	0.0000	0.0000	ivis
-0.13	0.0000	0.0000	hapa
-0.13	0.0000	0.0000	underserved
-0.13	0.0000	0.0000	leuc
-0.13	0.0000	0.0000	bidentate
-0.13	0.0000	0.0000	paba
-0.13	0.0000	0.0000	hasten
-0.13	0.0000	0.0000	oxylipins
-0.13	0.0000	0.0000	spinareovirinae
-0.13	0.0000	0.0000	bystrc
-0.13	0.0000	0.0000	bronchodilator
-0.13	0.0000	0.0000	hypocreales
-0.13	0.0000	0.0000	bmmcs
-0.13	0.0000	0.0000	lanthipeptides
-0.13	0.0000	0.0000	erms
-0.13	0.0000	0.0000	upshift
-0.13	0.0000	0.0000	compacta
-0.13	0.0000	0.0000	ecdysteroid
-0.13	0.0000	0.0000	idellus
-0.13	0.0000	0.0000	templating
-0.13	0.0000	0.0000	meckel
-0.13	0.0000	0.0000	multipass
-0.13	0.0000	0.0000	mistic
-0.13	0.0000	0.0000	mtoolbox
-0.13	0.0000	0.0000	gdsl
-0.13	0.0000	0.0000	desperately
-0.13	0.0000	0.0000	occupying
-0.13	0.0000	0.0000	archeal
-0.13	0.0000	0.0000	slab
-0.13	0.0000	0.0000	nagana
-0.13	0.0000	0.0000	protoilludene
-0.13	0.0000	0.0000	swaths
-0.13	0.0000	0.0000	chloroplastida
-0.13	0.0000	0.0000	nspies
-0.13	0.0000	0.0000	celedx
-0.13	0.0000	0.0000	biofouling
-0.13	0.0000	0.0000	hemoflagellate
-0.13	0.0000	0.0000	sharlene
-0.13	0.0000	0.0000	dgkontopoulos
-0.13	0.0000	0.0000	nexml
-0.13	0.0000	0.0000	mohamed
-0.13	0.0000	0.0000	turbulence
-0.13	0.0000	0.0000	epitop
-0.13	0.0000	0.0000	rubbers
-0.13	0.0000	0.0000	biochips
-0.13	0.0000	0.0000	rnacompass
-0.13	0.0000	0.0000	cucurbita
-0.13	0.0000	0.0000	hypothermia
-0.13	0.0000	0.0000	subphenotyping
-0.13	0.0000	0.0000	electroretinographic
-0.13	0.0000	0.0000	transcribe
-0.13	0.0000	0.0000	episulfonium
-0.13	0.0000	0.0000	rchempp
-0.13	0.0000	0.0000	mesophiles
-0.13	0.0000	0.0000	prefilter
-0.13	0.0000	0.0000	rslabncbs
-0.13	0.0000	0.0000	substantia
-0.13	0.0000	0.0000	cyclically
-0.13	0.0000	0.0000	iochoa
-0.13	0.0000	0.0000	cyanogenesis
-0.13	0.0000	0.0000	unfertile
-0.13	0.0000	0.0000	polycrystalline
-0.13	0.0000	0.0000	dioxygenation
-0.13	0.0000	0.0000	hyaluronate
-0.13	0.0000	0.0000	lund
-0.13	0.0000	0.0000	misassembled
-0.13	0.0000	0.0000	meox
-0.13	0.0000	0.0000	enforces
-0.13	0.0000	0.0000	ascore
-0.13	0.0000	0.0000	macrolactam
-0.13	0.0000	0.0000	adhef
-0.13	0.0000	0.0000	aromatizing
-0.13	0.0000	0.0000	mooc
-0.13	0.0000	0.0000	gccncc
-0.13	0.0000	0.0000	webview
-0.13	0.0000	0.0000	bhaibeka
-0.13	0.0000	0.0000	cellotriosyl
-0.13	0.0000	0.0000	calomera
-0.13	0.0000	0.0000	evenness
-0.13	0.0000	0.0000	chromones
-0.13	0.0000	0.0000	coanalyze
-0.13	0.0000	0.0000	srrm
-0.13	0.0000	0.0000	peculiarity
-0.13	0.0000	0.0000	etdrs
-0.13	0.0000	0.0000	karyotyping
-0.13	0.0000	0.0000	fertilize
-0.13	0.0000	0.0000	cnvnator
-0.13	0.0000	0.0000	translocating
-0.13	0.0000	0.0000	pycard
-0.13	0.0000	0.0000	strategie
-0.13	0.0000	0.0000	gappy
-0.13	0.0000	0.0000	pysgenet
-0.13	0.0000	0.0000	administrations
-0.13	0.0000	0.0000	halley
-0.13	0.0000	0.0000	suidae
-0.13	0.0000	0.0000	reemergence
-0.13	0.0000	0.0000	dentistry
-0.13	0.0000	0.0000	deserts
-0.13	0.0000	0.0000	motifscan
-0.13	0.0000	0.0000	egan
-0.13	0.0000	0.0000	jiangwei
-0.13	0.0000	0.0000	diagnos
-0.13	0.0000	0.0000	herbivore
-0.13	0.0000	0.0000	mybcp
-0.13	0.0000	0.0000	humulenes
-0.13	0.0000	0.0000	afimbriated
-0.13	0.0000	0.0000	tracker
-0.13	0.0000	0.0000	underdetection
-0.13	0.0000	0.0000	shipped
-0.13	0.0000	0.0000	joao
-0.13	0.0000	0.0000	wilczek
-0.13	0.0000	0.0000	cogpo
-0.13	0.0000	0.0000	cristen
-0.13	0.0000	0.0000	expediency
-0.13	0.0000	0.0000	hyposalivation
-0.13	0.0000	0.0000	jianchaoyao
-0.13	0.0000	0.0000	glutamyltransferase
-0.13	0.0000	0.0000	ontic
-0.13	0.0000	0.0000	sabinene
-0.13	0.0000	0.0000	pdmh
-0.13	0.0000	0.0000	lactonases
-0.13	0.0000	0.0000	angiopoietins
-0.13	0.0000	0.0000	laminaria
-0.13	0.0000	0.0000	antimarin
-0.13	0.0000	0.0000	steinbrenner
-0.13	0.0000	0.0000	mezeylab
-0.13	0.0000	0.0000	rvds
-0.13	0.0000	0.0000	jinchen
-0.13	0.0000	0.0000	palpalis
-0.13	0.0000	0.0000	prescribe
-0.13	0.0000	0.0000	spend
-0.13	0.0000	0.0000	sciatica
-0.13	0.0000	0.0000	onooh
-0.13	0.0000	0.0000	endoprosthetics
-0.13	0.0000	0.0000	psba
-0.13	0.0000	0.0000	limx
-0.13	0.0000	0.0000	genomebiology
-0.13	0.0000	0.0000	siuzdak
-0.13	0.0000	0.0000	rhbdd
-0.13	0.0000	0.0000	hipsc
-0.13	0.0000	0.0000	zernike
-0.13	0.0000	0.0000	vrna
-0.13	0.0000	0.0000	diplonema
-0.13	0.0000	0.0000	alphaherpesvirus
-0.13	0.0000	0.0000	foulbrood
-0.13	0.0000	0.0000	epsp
-0.13	0.0000	0.0000	thbd
-0.13	0.0000	0.0000	phenylethyl
-0.13	0.0000	0.0000	melanoon
-0.13	0.0000	0.0000	covary
-0.13	0.0000	0.0000	acetylates
-0.13	0.0000	0.0000	assoc
-0.13	0.0000	0.0000	invaded
-0.13	0.0000	0.0000	panned
-0.13	0.0000	0.0000	suravajhala
-0.13	0.0000	0.0000	atzip
-0.13	0.0000	0.0000	lymphoblasts
-0.13	0.0000	0.0000	microcompartments
-0.13	0.0000	0.0000	surmounts
-0.13	0.0000	0.0000	ptprd
-0.13	0.0000	0.0000	cholecystolithiasis
-0.13	0.0000	0.0000	nucleoredoxin
-0.13	0.0000	0.0000	jcircos
-0.13	0.0000	0.0000	forthcoming
-0.13	0.0000	0.0000	disjunctive
-0.13	0.0000	0.0000	leub
-0.13	0.0000	0.0000	polyethylimine
-0.13	0.0000	0.0000	peppered
-0.13	0.0000	0.0000	qtotal
-0.13	0.0000	0.0000	enterobacteria
-0.13	0.0000	0.0000	farther
-0.13	0.0000	0.0000	instructor
-0.13	0.0000	0.0000	organoleptic
